global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
5008,7,19.501334,47,0.2857142857142857,2.9337831428571426,,,,,4074.017178501446,489.6866931557274,0.08351728241643648,-0.2308607442309369,0.7928036024811468,0.16206641310962744,0.0988912174757253,0.8029067489505951,0.33912887778930173,0.3588971663921965,False,2026-08-07T13:02:22.323262+00:00
10016,21,-758.756865,600,0.09523809523809523,-413.07756004761904,-0.0035249789667432196,100.3340436398983,5.662412495911122,0.0003,1927.0190723296087,1032.6747817779883,0.08517951360037737,-0.27306065566304766,0.7901875553880607,0.17579248730727876,-0.08442494038975895,0.8028786480032113,0.20965497349798115,0.17628387394339354,False,2026-08-07T13:02:24.922058+00:00
15024,29,-79.802243,285,0.13793103448275862,-364.2238955862068,-0.0035249789667432196,100.3340436398983,5.662412495911122,0.0003,4909.409258404865,404.32074319364165,-0.07781063011312783,-0.26716980776953053,0.7194459303787692,0.17579248976044473,-0.08442494000889429,0.8028786480032113,0.3235293610673719,0.17628387454249503,False,2026-08-07T13:02:25.942156+00:00
20032,45,7.911499,50,0.13333333333333333,-382.6030319333333,-0.0034909274298115635,54.374247753620146,5.6593478754162785,0.0003,2085.243875083166,949.513878764436,0.031106294796522927,-0.3559512593029904,0.747999308409797,0.16207300215486578,-0.022060618068543866,0.802880883982563,0.36283222855416924,0.2379484120809749,False,2026-08-07T13:02:28.343798+00:00
25040,49,-552.552316,600,0.14285714285714285,-379.3345279183673,-0.0033410106647352223,60.695284062623976,5.659584836661816,0.0003,2037.6004022221553,969.2577591985939,-0.06484629065551194,-0.24899243893043266,0.7389237025513141,0.1620730032729002,-0.02206061586030812,0.802880883982563,0.32723224067247575,0.23794841429886712,False,2026-08-07T13:02:30.801572+00:00
30048,63,27.372977,42,0.12698412698412698,-431.1964947619048,-0.0033410106647352223,60.695284062623976,5.659584836661816,0.0003,5150.584972948797,382.4715076726846,0.1755878604060555,-0.21680997516710815,0.8016807862730725,0.047510136378783326,-0.13977315910527713,0.792887627484919,0.14971938439101384,0.16464647791266274,False,2026-08-07T13:02:31.773906+00:00
35056,69,-852.344947,600,0.14492753623188406,-423.451866884058,-0.0018537781761551742,60.389795863628386,5.646907407045364,0.0003,2060.820774962014,953.4764128317847,0.14790191673218014,-0.16860009183608715,0.8013345538444843,0.04751013641129801,-0.1397731566312047,0.7928876274849193,0.10478956204807167,0.16464647969704552,False,2026-08-07T13:02:34.204025+00:00
40064,87,24.339274,49,0.13793103448275862,-423.1596287931035,-0.0018537781761551742,60.389795863628386,5.646907407045364,0.0003,5137.22981201792,381.51612283627446,0.08523166127757077,-0.27111871211274907,0.7900487681869451,0.17906765785622286,0.06417476884386475,0.8028767190084034,0.34841278528232816,0.3247350555931637,False,2026-08-07T13:02:35.178866+00:00
45072,92,-318.630598,600,0.15217391304347827,-408.97802344565224,-0.0031877167755737902,42.72963613271713,5.632352422177791,0.0003,2136.355488293566,915.0761709426539,-0.06549604166300574,-0.3122586739425582,0.8045436535630273,0.17906765757643944,0.06417477131185373,0.8028767190084034,0.4489056920585854,0.3247350580404663,False,2026-08-07T13:02:37.523040+00:00
50080,110,-666.412728,600,0.17,-425.06380236000007,-0.003970797039801255,37.953324291110036,5.626611065864563,0.0003,2019.7093736490447,965.4458336632092,0.08523173097679043,-0.2706733898398188,0.7900096670401329,0.16357629793421383,-0.017407486741424356,0.8028967213242878,0.26541960178576546,0.2426188727119687,False,2026-08-07T13:02:40.002582+00:00
