global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
5008,37,5.654506,62,0.918918918918919,13.503987162162163,,,,,3596.7211361797185,554.6696350551642,0.1448572444076127,0.03980429350369801,0.8021474596997504,0.16206641311235678,0.09889121748503683,0.8029067489505953,0.061546702537595824,0.35889716640152364,False,2026-08-07T18:00:29.399627+00:00
10016,66,22.232374,21,0.8181818181818182,-3.9538248484848495,-0.008472839611931704,26.58367424309254,0.7672727882862092,0.0003,1670.2771268186316,1191.4094781327171,0.1549455954880255,-0.06817803466644738,0.8801150083546153,0.1757924873059081,-0.08442494039006597,0.802878648003212,0.08163338902918635,0.17628387394296496,False,2026-08-07T18:00:32.397930+00:00
15024,103,20.671269,61,0.8,-9.01853328,-0.008472839611931704,26.58367424309254,0.7672727882862092,0.0003,4471.905003917294,443.8770497721224,0.07595417410144584,-0.17592339738934942,0.8696185383268048,0.09593887146967725,-0.24192638556002807,0.7928808839756057,0.10317194469274407,0.06656187893609444,False,2026-08-07T18:00:33.517795+00:00
20032,146,23.372677,20,0.73,-19.77872193,-0.011437026551720918,10.327997558563947,0.7405487611889839,0.0003,1868.9408167576087,1059.406473574166,0.12785966377900887,-0.2556249194968978,0.8412585357218129,0.09593887148930666,-0.24192638802806823,0.7928808839825628,0.059556560785600995,0.06656187824705312,False,2026-08-07T18:00:36.197373+00:00
25040,185,22.308028,21,0.74,-12.545710309999999,0.005066921110847033,7.234120192378759,0.740898597240448,0.0003,1819.2696420013956,1085.5784950203029,0.08647091889735718,-0.26981071578126037,0.7579710707976444,0.13792837466492108,-0.014415419039732256,0.7984938123933767,0.26366023579257925,0.24657441686104095,False,2026-08-07T18:00:38.950125+00:00
30048,232,12.194904,65,0.74,-13.841334149999998,0.005066921110847033,7.234120192378759,0.740898597240448,0.0003,4058.801777944041,485.3530937886467,0.12186242391796602,-0.1869136272280703,0.8377425873111206,0.08108374894951438,-0.18295900633428472,0.7929063980812484,0.06073568327806231,0.11028639709802862,False,2026-08-07T18:00:40.183994+00:00
35056,270,23.343743,20,0.8,-7.52907442,-0.00772287058935035,12.607337169349194,0.7610001895576716,0.0003,1722.4402485914047,1140.79080630339,0.0016069848537993425,-0.24089001656563927,0.8025775635224873,0.05619692891969763,-0.2028054555751008,0.792904082796256,0.06726122217385526,0.11851705985922059,False,2026-08-07T18:00:43.091504+00:00
40064,312,24.12327,20,0.79,-11.933460370000002,-0.00772287058935035,12.607337169349194,0.7610001895576716,0.0003,4179.672641955646,468.92093422009157,0.15465847437602553,0.0547380421048693,0.8034646151947407,0.16645534229226713,0.10970260491358018,0.8029047009827728,0.05621906048050551,0.3697589586798366,False,2026-08-07T18:00:44.289677+00:00
45072,339,21.547293,20,0.77,-14.23117227,0.0005188077164348214,7.052832312136888,0.7588782083243132,0.0003,1696.0007492897491,1152.6693020735306,0.15245688382350026,0.05159390091980306,0.802795956841857,0.1664553433003935,0.10970260264381186,0.8029047009827728,0.059771146124733374,0.3697589564280143,False,2026-08-07T18:00:47.242504+00:00
50080,356,-154.667539,600,0.7,-24.896693730000003,-0.0018466616296791472,5.224422188103199,0.759762778878212,0.0003,1809.3968421765335,1077.662983900442,0.08746241854859048,-0.11160708674930611,0.8902677891803291,0.08418942555322098,-0.15853492955390722,0.7928761538516745,0.10815759587486552,0.12665861091367298,False,2026-08-07T18:00:50.010291+00:00
55088,395,5.813312,71,0.7,-26.641203369999992,-0.0018466616296791472,5.224422188103199,0.759762778878212,0.0003,4524.2830543422515,429.88291772181236,0.08412844177540804,-0.22760523215931802,0.8310859224528038,0.09374397018883626,-0.2668845024283749,0.7928935008317152,0.05562356091461655,0.06661274547730425,False,2026-08-07T18:00:51.117195+00:00
