global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
5008,16,19.504,80,0.9375,29.1401770625,,,,,3968.814624231771,502.6669645438941,0.17724091825772337,0.10012197683273356,0.806705366807708,0.1855971441124646,0.12892832488120426,0.8038415190496385,0.030130280821898704,0.3897697470066319,False,2026-08-07T13:16:03.077403+00:00
10016,28,-159.498054,600,0.6071428571428571,-73.33272967857143,-0.003249611735373037,12.277048598323017,2.5098172765225173,0.0003,645.1845424590434,3084.364037017091,0.09920413852793325,-0.13945800280755322,0.8434320671442064,0.17579248730322428,-0.08442494038814109,0.8028786480032134,0.10265959736629396,0.17628387394464168,False,2026-08-07T13:16:10.839509+00:00
15024,47,35.784685,23,0.6382978723404256,-71.46552131914893,-0.003249611735373037,12.277048598323017,2.5098172765225173,0.0003,4724.850563662215,420.1140275770864,0.1467235696244184,0.0216814195370727,0.8038110705282225,0.17852384351679432,-0.08035536286337605,0.8028786480032116,0.10688139124296522,0.1805971440266539,False,2026-08-07T13:16:11.899435+00:00
20032,62,-125.791037,600,0.5645161290322581,-75.31249570967744,0.0004234264797560172,7.222238575015217,2.5287122866138816,0.0003,653.2768484481456,3030.8252997230798,0.1422430101597057,-0.0424955129381334,0.8018095706510668,0.1519019961673358,-0.0030660617234521664,0.8029028559516191,0.04061000993024904,0.2570615224112134,False,2026-08-07T13:16:19.565395+00:00
25040,86,36.327577,23,0.6162790697674418,-59.39578139534885,-0.002956151149555808,3.4493248058948667,2.5279535422101618,0.0003,671.4366715833792,2941.3943020756633,0.17864131350694426,0.10467096327003252,0.8068153981834595,0.25031056497509013,0.1225853023511947,0.7928808839825627,0.07517696347109384,0.3930998749952422,False,2026-08-07T13:16:27.024041+00:00
30048,107,35.215068,24,0.57,-63.97610806000001,-0.002956151149555808,3.4493248058948667,2.5279535422101618,0.0003,4698.654033770687,419.25878897261697,0.1428793612587273,-0.017313453028313882,0.800766218800612,0.1790676579091298,0.06417476837720734,0.8028767190084034,0.08918731554105587,0.32473505513041806,False,2026-08-07T13:16:28.089883+00:00
35056,119,35.485817,24,0.55,-67.39499844000001,-0.0005125966337800492,3.462104777060449,2.5089782997965813,0.0003,649.5941707502868,3024.8793608022575,0.17862193367665646,0.10462659627948456,0.8068045269330354,0.18777847297716863,0.12558968747757537,0.8306222850326342,0.03302391565869049,0.3865889944760424,False,2026-08-07T13:16:35.799323+00:00
40064,138,35.955385,27,0.55,-46.11403512999999,-0.0005125966337800492,3.462104777060449,2.5089782997965813,0.0003,4533.133067324287,432.35792351378416,0.0795446997837312,-0.17332863656290734,0.8055833747881231,0.16357629756848996,-0.01740748685233254,0.8028967213242878,0.1771438185773404,0.24261887259568163,False,2026-08-07T13:16:36.904069+00:00
45072,149,27.872111,37,0.53,-67.80517513000001,-0.0016782717502792366,4.681518741697073,2.53531142603606,0.0003,680.454498326049,2872.9738796777997,0.14453510251610033,0.0188555722721613,0.8005932565739278,0.16357629994057052,-0.017407486132993817,0.8028967213242879,0.04102295155287456,0.24261887334990764,False,2026-08-07T13:16:44.263849+00:00
50080,163,33.353201,35,0.54,-63.51599330999999,-0.0033218158705494716,10.68545855274424,2.5680146729573607,0.0003,674.4980444442704,2890.9201680585597,0.08478310695528851,-0.2687201743785482,0.7910248791364677,0.17435502851833898,-0.034732285853493784,0.8028818349758226,0.2508267300562023,0.22572463286171135,False,2026-08-07T13:16:51.688622+00:00
55088,177,-143.255006,600,0.53,-69.87769994000001,-0.0033218158705494716,10.68545855274424,2.5680146729573607,0.0003,4555.8094839015985,426.9081064237954,0.1434517197812312,0.0035878074650718536,0.7999701839257104,0.18474840999710337,-0.039843554695688434,0.8028818349754329,0.060001479596424816,0.22154309785325083,False,2026-08-07T13:16:52.787894+00:00
60096,192,-174.217395,600,0.44,-96.50406576999998,-0.002212816447354271,8.357840649364515,2.5767502689734103,0.0003,664.4162661810725,2919.711781215363,0.08466155369325737,-0.2649956574479476,0.7905385703012736,0.15522776828908047,-0.04331221401653265,0.8029063980818597,0.23297232217154756,0.21674033032622161,False,2026-08-07T13:17:00.325325+00:00
65104,208,-162.796218,600,0.46,-98.14254385999998,-0.002212816447354271,8.357840649364515,2.5767502689734103,0.0003,4699.398293904093,411.7327110813068,0.14399464469976936,0.006599897036419153,0.8044711409563337,0.1718773429809647,-0.0643522632547392,0.8029063980812488,0.07625026120406099,0.19600792884429535,False,2026-08-07T13:17:01.390994+00:00
70112,225,-123.972934,600,0.47,-98.04961971999997,-0.002281983005013899,3.7196750189410523,2.5504641147330402,0.0003,668.9502006954956,2884.950177148508,0.0850928982708719,-0.25815781737737303,0.799573645906597,0.16645534174915758,0.10970260613637484,0.8029047009843806,0.3767654898267653,0.36975895989296315,False,2026-08-07T13:17:08.877353+00:00
75120,237,-242.721856,600,0.47,-100.87578063000001,-0.002989139348937897,4.863729253457859,2.549987747333944,0.0003,677.6034180124383,2840.717665867303,0.17862610157357797,0.10463751433776554,0.8068071100523004,0.18518704898506996,0.12783762373921703,0.8305358311116413,0.03382814376059805,0.38865461508164134,False,2026-08-07T13:17:16.268109+00:00
80128,254,-205.226331,600,0.43,-90.48021797999999,-0.002989139348937897,4.863729253457859,2.549987747333944,0.0003,4380.407465497506,438.286167467745,0.08517213830224023,-0.2688172194293171,0.7900480081985085,0.1728863902172778,0.019458875835147268,0.8028935008322237,0.30159891208514666,0.27975582627690926,False,2026-08-07T13:17:17.411396+00:00
85136,268,-122.585917,600,0.47,-83.86287169,-0.004096312898764154,3.651075719157234,2.533946114219725,0.0003,651.7854212703406,2937.87485499123,0.1786431190335835,0.10467642742269104,0.8068152410004306,0.18696464974806914,0.03606240939805022,0.8028935008317161,0.06922796681160563,0.2972878110427919,False,2026-08-07T13:17:25.094891+00:00
90144,290,-185.58827,600,0.49,-71.9974355,-0.0022494514036225156,8.313176606968046,2.53543788716197,0.0003,653.369143579639,2923.0887604155864,0.14553104126009683,-0.29892015191748383,0.8053106745627782,0.15304073773809712,-0.28095137915566093,0.8212774254997446,0.025183515863374535,0.02207694770012849,False,2026-08-07T13:17:32.759780+00:00
95152,307,23.572361,34,0.52,-73.04352251,-0.0022494514036225156,8.313176606968046,2.53543788716197,0.0003,4547.727244719254,418.85713401389194,0.17862484224913203,0.10463620381853957,0.806805235659492,0.18532688311937212,0.12789846941668703,0.830509401140247,0.033881230994816845,0.3887244185594093,False,2026-08-07T13:17:33.860996+00:00
100160,327,35.521047,23,0.54,-69.88374238,-0.003676911246293457,5.164981694100424,2.540248703584075,0.0003,644.6717426905517,2946.988171175265,0.08518904502536005,-0.2684569033112338,0.7899893630531627,0.18363140553425555,0.1018862793089234,0.8029033291786559,0.3834211024146699,0.3626570314768219,False,2026-08-07T13:17:41.629285+00:00
105168,346,34.149807,28,0.59,-59.834724030000004,-0.003676911246293457,5.164981694100424,2.540248703584075,0.0003,4577.630260850994,413.93295046239615,0.17862704108005664,0.10463909616414455,0.8068072857372792,0.18389204587803443,0.12796488026363256,0.8304011848156965,0.03359292415228533,0.38869985615409336,False,2026-08-07T13:17:42.723313+00:00
110176,361,-1.614153,15,0.56,-71.24401456000001,-0.003719529529553256,11.253972684964538,2.555250166542828,0.0003,674.9088179729654,2800.1175116898535,0.09216694048538066,-0.27109891676205267,0.7517792678927642,0.16571866234744984,-0.07904327332616057,0.8319852401042216,0.22074470309122887,0.1810470657800197,False,2026-08-07T13:17:50.143565+00:00
115184,377,35.39341,27,0.55,-69.32090930000001,-0.005819218428587192,8.908783333189785,2.560706217959523,0.0003,650.8882705360331,2895.7596646314996,0.1431006712597438,-0.02653958589107575,0.800889815187749,0.17636813121719233,-0.08186095075103268,0.8028849748069626,0.06458450250559387,0.1788894535372872,False,2026-08-07T13:17:57.837666+00:00
120192,392,32.576502,35,0.54,-73.53266925999999,-0.005819218428587192,8.908783333189785,2.560706217959523,0.0003,4419.736136480463,425.32131827601233,0.1467968111377198,-0.061998951047145985,0.8437678190836247,0.138304053775425,0.09167671604450961,0.8028788334544531,0.1592490085666557,0.35234532307160016,False,2026-08-07T13:17:58.970766+00:00
125200,406,25.323549,33,0.49,-78.61567873000001,-0.006570439275310491,14.019745695777237,2.5793557573109864,0.0003,657.0253791066795,2853.466638608482,0.17864472500008174,0.10468130082677748,0.8068150667023976,0.13683531038492636,0.10400502480887337,0.8028788334589457,0.0419997432356582,0.3647413616949293,False,2026-08-07T13:18:06.593011+00:00
130208,425,35.925398,23,0.48,-84.51535377,-0.006570439275310491,14.019745695777237,2.5793557573109864,0.0003,4706.521670312966,397.2768279797734,0.14544398759353933,-0.290616981676709,0.804574198096297,0.14364226611877406,-0.28784830676493867,0.8128409563013226,0.008902306007998934,0.0322971151560497,True,2026-08-07T13:18:07.657063+00:00
135216,439,34.941432,30,0.46,-88.77053074999999,0.0017198431174620054,5.4046617594081905,2.596987126022577,0.0003,653.3804028504393,2854.055603542267,0.1457074285568455,-0.29008729889459955,0.8041847161152966,0.14413660049628466,-0.28790315492859503,0.8141105121038839,0.01028393950133574,0.03209725064212904,True,2026-08-07T13:18:15.321818+00:00
140224,457,36.277242,25,0.48,-80.15715529,-0.0051761786777206,8.12277554711327,2.6219978854060173,0.0003,672.9073818110688,2763.7919426512794,0.18217790961570887,-0.07831815347266187,0.8114110469209241,0.17312675816154635,-0.08308614423107244,0.7974620094432165,0.01729834457608496,0.17740018078587358,True,2026-08-07T13:18:22.764141+00:00
145232,479,-115.421525,600,0.55,-64.09199454,-0.0051761786777206,8.12277554711327,2.6219978854060173,0.0003,4674.529796266443,396.78172582864,0.14400286239217552,0.02081922634532786,0.8010391437318687,0.13740548386659163,-0.01834924298041021,0.8028825497398338,0.0397629543474994,0.24270476000161942,False,2026-08-07T13:18:23.835492+00:00
150240,501,-151.727016,600,0.57,-70.27924811999999,-0.0041201879947038835,8.797647553682328,2.628452152572572,0.0003,673.6613807927938,2745.830550391834,0.17709876365293936,0.10006118689494858,0.806758747891161,0.18474302621608302,0.12238252242316319,0.832857798642553,0.03518291090886532,0.3831822161857602,False,2026-08-07T13:18:31.269483+00:00
155248,511,-712.686713,600,0.55,-75.31844325000002,-0.0041201879947038835,8.797647553682328,2.628452152572572,0.0003,4602.003059811806,400.8584905363881,0.17862854678970497,0.1046436727937266,0.8068066772671237,0.18813857885120236,0.12350864296184344,0.8305688936122843,0.03179576598996885,0.38453954132988727,False,2026-08-07T13:18:32.357705+00:00
160256,542,-118.528201,600,0.61,-70.50850672,-0.003705663550135796,13.630780578497797,2.627608991600573,0.0003,690.1486721182469,2665.721277639127,0.1445687747609973,-0.00356703314491793,0.7995822451564722,0.1382702381134612,-0.06223028319853864,0.8028820323451642,0.05909261431215107,0.19895990408968312,False,2026-08-07T13:18:39.614126+00:00
165264,552,-123.561054,600,0.61,-70.33317483,0.0003730686272319872,9.667449019756168,2.639455721899867,0.0003,665.565572742257,2756.6570074238334,0.1440643697672147,-0.010574707333119047,0.7999688810300024,0.13817386844524868,-0.0636392583960554,0.8028819234709053,0.053469901828950124,0.19757004039554282,False,2026-08-07T13:18:47.138542+00:00
170272,572,32.838188,34,0.57,-85.2735866,0.0003730686272319872,9.667449019756168,2.639455721899867,0.0003,4497.380572969179,406.8430434811991,0.176796608696232,0.09894767514730203,0.8070059941212917,0.14753523519717696,0.11960405900355876,0.802972258790661,0.036044211654380834,0.3798086517887224,False,2026-08-07T13:18:48.252099+00:00
175280,580,30.978829,31,0.55,-88.31782181999998,-0.0006663550659141038,3.138575818552636,2.6429228162392975,0.0003,654.5439235433084,2787.7731873547305,0.17864317785434877,0.10467660563577193,0.806815235364094,0.1458374024277794,0.1217701888509361,0.8028982655567839,0.03719881907996038,0.3820327947510162,False,2026-08-07T13:18:55.903223+00:00
180288,601,12.814992,58,0.53,-76.97578553,-0.002371072836467647,4.020524963410571,2.648650217987597,0.0003,660.6739905130634,2754.326681737321,0.15569897737288277,0.05563601746487181,0.803177814247872,0.172412464114018,0.0957471034642865,0.8028789387951266,0.04345490979894905,0.35596358084586627,False,2026-08-07T13:19:03.483358+00:00
185296,607,4.548833,72,0.53,-79.81072438999999,-0.002371072836467647,4.020524963410571,2.648650217987597,0.0003,4594.419398464566,394.9800491889064,0.17862376714272413,0.1046319570294347,0.8068051578345857,0.18380029828495936,0.1279112438178367,0.8303390626755036,0.03350472123603742,0.3886406917433559,False,2026-08-07T13:19:04.573369+00:00
190304,624,-121.026694,600,0.46,-89.18461353000001,-0.00095735364157008,5.20640034028329,2.628810902312398,0.0003,648.4341530493662,2790.8708871820104,0.17703461449230756,0.09964466258315624,0.8069757551718759,0.1504970194970007,0.12210963250639179,0.8029538235217577,0.03500135363075314,0.38222778273250907,False,2026-08-07T13:19:12.296589+00:00
195312,630,-123.806437,600,0.44,-84.68573411,-0.00095735364157008,5.20640034028329,2.628810902312398,0.0003,4697.921567241658,384.1460471762636,0.17864212871389673,0.10467343052884917,0.8068153272616835,0.14483694156986848,0.12162390202515631,0.8029027498184435,0.03801864574178365,0.3819250200469481,False,2026-08-07T13:19:13.362607+00:00
200320,657,36.133102,25,0.44,-86.54169662999999,-0.0022057572856283513,5.108298029378057,2.636775059066713,0.0003,252.6129282160305,7124.259287556901,0.14476408539660662,-0.2603116861268446,0.8023027118184096,0.14801014449452835,-0.1972594002112074,0.8028773063438303,0.0631384020840178,0.06387596963568956,False,2026-08-07T13:19:33.187421+00:00
