global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
5008,101,20.077562,56,0.97,29.269113819999998,,,,,3419.91237240296,583.3459407026394,0.14270750815154845,-0.19527744274410386,0.8011975301987685,0.11795543220764794,-0.36568152633882955,0.837842122609452,0.17604841130278912,0.11373799141074371,False,2026-08-07T16:02:24.901500+00:00
10016,149,-145.960981,600,0.94,17.587252999999997,-0.00688985877786763,6.9559296074556185,2.3384776320308447,0.0003,646.3613931138831,3078.748237751543,0.1638882214986435,-0.1358439552278849,0.835841737704929,0.16662661398591844,-0.13686371314032877,0.8460864345323736,0.010653286474164232,0.12331446449831265,True,2026-08-07T16:02:32.649486+00:00
15024,228,35.760259,22,0.85,-5.284198960000001,-0.00688985877786763,6.9559296074556185,2.3384776320308447,0.0003,4326.690535714691,458.77466475011437,0.14290144832663573,-0.016715020239201496,0.8006863769043647,0.1778704088609157,-0.07794706578149417,0.8029079639137556,0.07054875655163405,0.18292791577674497,False,2026-08-07T16:02:33.806937+00:00
20032,275,13.351955,20,0.88,9.347206839999998,0.0019378571661945899,2.757124571315944,2.3359278168529274,0.0003,634.5737844465776,3120.154107416781,0.172113664407198,-0.15734994181630324,0.8339737465682624,0.1733745358914624,-0.15800703402902574,0.844857000863894,0.010975736473660262,0.10286614271891568,True,2026-08-07T16:02:41.698886+00:00
25040,347,35.496889,23,0.87,0.9682088900000015,-0.00014488042797893285,3.0028624841128475,2.3411308662965893,0.0003,643.7510226885804,3067.894155339311,0.1538158536994573,-0.28274244802097026,0.8036919457265244,0.14823036518968832,-0.3581011787291951,0.8028829024271664,0.07556977257414335,0.09880468395590151,False,2026-08-07T16:02:49.478255+00:00
30048,407,35.738103,23,0.9,7.721468959999998,-0.00014488042797893285,3.0028624841128475,2.3411308662965893,0.0003,4388.944210772213,448.84416511035954,0.17555439396514877,0.09648160731055976,0.806844575158598,0.18604858282405534,0.12369129101623223,0.8265867795761136,0.035217176525555116,0.38457448624271046,False,2026-08-07T16:02:50.619299+00:00
35056,452,24.097211,20,0.86,-1.2376517700000016,-0.001634853671930614,4.543615567253437,2.3248326130211354,0.0003,645.8484492850878,3042.4227265313793,0.17774634100422368,0.1018663408032436,0.8068764152009134,0.18742474915320703,0.12557721695828186,0.829202994686115,0.03397577642743279,0.38655129944602473,False,2026-08-07T16:02:58.373447+00:00
40064,512,35.598533,23,0.84,-4.129003130000002,-0.001634853671930614,4.543615567253437,2.3248326130211354,0.0003,3952.3347729527663,495.89321567913214,0.17824774662310455,0.10297119721351085,0.8067897712097607,0.18676699989532522,0.01997614229111933,0.8028935008317154,0.0835220793607646,0.28125275560536905,False,2026-08-07T16:02:59.640562+00:00
45072,564,-259.819368,600,0.88,1.6546778099999995,-0.0001879566174466163,1.703711288969498,2.28940064124763,0.0003,647.7583502632393,3017.989654947013,0.17485630758660534,0.08590734351370818,0.8067348409102941,0.18676699988119141,0.019976139806249443,0.8028935008317154,0.06710845033861257,0.2812527531304329,False,2026-08-07T16:03:07.371826+00:00
50080,623,13.213624,20,0.88,7.032694580000001,0.0007548578796559013,2.0505981347640043,2.235185351036489,0.0003,633.9331497302844,3075.907926300463,0.177865423712105,0.10213854700859493,0.806814457531701,0.1878431499028088,0.12599225125472366,0.8294368352544317,0.034355875771523235,0.38699516666904255,False,2026-08-07T16:03:15.271701+00:00
