global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
5008,8,-8.706743,13,0.25,-8.444424999999999,,,,,3851.403008062523,517.9909751910371,0.08351728241643648,-0.2308607442309369,0.7928036024811468,0.16206641310962744,0.0988912174757253,0.8029067489505951,0.33912887778930173,0.3588971663921965,False,2026-08-07T17:07:23.272382+00:00
10016,24,22.400547,20,0.125,-396.4354685833334,-0.0024321463373780717,115.91760668158531,5.66345126926899,0.0003,1856.8702791748824,1071.6871406247442,0.08520666431542,-0.27274803541520465,0.7901774119095339,0.17579248730727876,-0.08442494038975895,0.8028786480032113,0.2093626061296113,0.17628387394339354,False,2026-08-07T17:07:25.969335+00:00
15024,33,22.831459,23,0.18181818181818182,-352.9017194242424,-0.0024321463373780717,115.91760668158531,5.66345126926899,0.0003,4861.009733093211,408.346436026759,-0.0766522676130007,-0.2694160000857302,0.7188526256158259,0.17579248975911224,-0.08442494000905787,0.8028786480032113,0.3240531133490332,0.17628387454221273,False,2026-08-07T17:07:26.999591+00:00
20032,46,-52.841339,33,0.13043478260869565,-388.8361919999999,-0.0016768114619480912,73.35535528659821,5.659261199831962,0.0003,1996.931214068081,991.505358848328,-0.22889300884740343,-0.22226863396330387,0.8990463024245412,0.16207300215480164,-0.022060618068664585,0.802880883982563,0.44965037428158033,0.23794841208085363,False,2026-08-07T17:07:29.507431+00:00
25040,51,19.500748,24,0.13725490196078433,-397.22826727450985,-0.0040686952284886505,58.438763964176175,5.664081946015358,0.0003,1978.9783808330428,997.9694670381638,-0.060225147860095016,-0.24368243439125725,0.7427638275291212,0.16207300327340787,-0.022060615859191095,0.802880883982563,0.31960406587441914,0.23794841429998856,False,2026-08-07T17:07:32.038034+00:00
30048,67,-719.35802,600,0.11940298507462686,-429.7560196417911,-0.0040686952284886505,58.438763964176175,5.664081946015358,0.0003,4615.770481983177,426.7872520285292,0.17610444013676615,-0.2139807380722611,0.8014745790059837,0.047510136378732526,-0.1397731591077052,0.7928876274849193,0.14871783844320535,0.1646464779109244,False,2026-08-07T17:07:33.123026+00:00
35056,69,-588.744164,600,0.11594202898550725,-433.74262921739137,-0.0027000932837836444,45.37513212561608,5.6608758717775345,0.0003,1943.8478827124934,1010.8527614095341,0.15794615323159458,-0.16530852535520804,0.800483894415569,0.047510136411189285,-0.13977315663098527,0.7928876274849193,0.11360401462237388,0.16464647969728002,False,2026-08-07T17:07:35.699348+00:00
40064,86,-626.969588,600,0.09302325581395349,-452.650315883721,-0.0027000932837836444,45.37513212561608,5.6608758717775345,0.0003,4447.4847042427855,440.6841462839145,0.18218042608366777,-0.07834408270207857,0.7994353690727043,0.03560215451553482,-0.0871964723247944,0.7928984057536441,0.14699076973527433,0.2129222466962352,False,2026-08-07T17:07:36.825393+00:00
45072,86,-626.969588,600,0.09302325581395349,-452.650315883721,-0.002886789484182373,30.91705495417118,5.645783062279224,0.0003,1886.9159200252318,1036.0440437504278,0.18218198199394703,-0.07835216822079566,0.7994341510936969,0.03560215349997819,-0.08719647056192151,0.7928984057529292,0.14699178130896273,0.21292224872027782,False,2026-08-07T17:07:39.479442+00:00
50080,105,-20.405769,12,0.07,-477.14433894,-0.002361364976968616,25.00210644006729,5.639225977659225,0.0003,1995.6771185431808,977.0718829624188,0.08515703341267043,-0.26640332264887634,0.7899829637281545,0.16942237891479653,-0.0033266135314891413,0.802887525113601,0.2765439043572969,0.25684627415173367,False,2026-08-07T17:07:41.988864+00:00
55088,105,-20.405769,12,0.07,-477.14433894,-0.002361364976968616,25.00210644006729,5.639225977659225,0.0003,5128.175724051657,379.2600146048366,-0.18314895084932792,-0.2134229329720848,0.8974452870042027,0.16942237802753835,-0.003326611211253318,0.802887525113601,0.42117475790601455,0.25684627643785873,False,2026-08-07T17:07:42.965451+00:00
60096,127,-290.046751,600,0.09,-448.78899724,-0.003330181883939076,21.93304725885391,5.618209844827652,0.0003,1983.673441572926,977.93515774541,0.08205342915290889,-0.21140782095557847,0.7948851074703247,0.16357629832232187,-0.017407486623728347,0.8028967213242878,0.21058559750141476,0.24261887283537278,False,2026-08-07T17:07:45.490066+00:00
65104,127,-290.046751,600,0.09,-448.78899724,-0.003330181883939076,21.93304725885391,5.618209844827652,0.0003,5362.300400084142,360.8331976272047,-0.030257778600824847,-0.2487445925278427,0.752392577947556,0.16357630069357576,-0.0174074859046456,0.8028967213242879,0.3060051889999873,0.24261887358933062,False,2026-08-07T17:07:46.423984+00:00
70112,153,12.303473,21,0.12,-417.30553522,-0.003671775810653344,39.323494559526445,5.628367498517036,0.0003,1870.270254830431,1031.8765403104667,0.08536344464808028,-0.2790531226524561,0.7900908083186164,0.13792822196585527,-0.014415428932782038,0.8028804698399302,0.2701106073325612,0.24657442067631022,False,2026-08-07T17:07:49.101664+00:00
75120,153,12.303473,21,0.12,-417.30553522,-0.003271252999547869,51.93827583193779,5.6402700915932655,0.0003,1926.3662461844235,999.2284716432467,-0.11479409445647219,-0.25833431875439916,0.7808743176023025,0.13792822444171357,-0.014415428768512139,0.8028804698399302,0.3519222443914695,0.2465744206182975,False,2026-08-07T17:07:51.701377+00:00
80128,175,-763.853934,600,0.12,-392.77231998999997,-0.003271252999547869,51.93827583193779,5.6402700915932655,0.0003,4310.614855469218,445.38240236520005,0.08518712395283047,-0.2680939083793748,0.7899926464823874,0.1552277674040818,-0.04331221424263479,0.8029063980812484,0.23579496757650564,0.21674033011966035,False,2026-08-07T17:07:52.863161+00:00
85136,175,-763.853934,600,0.12,-392.77231998999997,-0.006003964616684243,19.02515389472246,5.624831067025662,0.0003,1922.2372393824337,996.1642406923703,-0.027708165602986362,-0.1822010534851548,0.7764699700202752,0.15522776504027938,-0.04331221484659462,0.8029063980812485,0.23120239823001137,0.21674032956789363,False,2026-08-07T17:07:55.468482+00:00
90144,204,-386.680912,600,0.15,-340.59369083000007,-0.005385390190349426,34.20013740956783,5.595932447910309,0.0003,1934.3179978051714,987.353683400078,-0.04745697890828007,-0.2065239576313419,0.7816187922224013,0.16645534215718236,0.10970260521036494,0.8029047009827727,0.3823752215586783,0.3697589589742178,False,2026-08-07T17:07:58.057472+00:00
95152,204,-386.680912,600,0.15,-340.59369083000007,-0.005385390190349426,34.20013740956783,5.595932447910309,0.0003,5551.48896775972,343.12380175163946,-0.06555869367843913,-0.20331371861673603,0.7595139809070248,0.1664553416666306,0.10970260632338218,0.8029047009827727,0.3920363336029109,0.3697589600785012,False,2026-08-07T17:07:58.959635+00:00
100160,223,-20.862859,12,0.11,-366.56160206,-0.006445662883925252,8.779223193228244,5.54422273337841,0.0003,2025.2577754003353,938.0731791657762,-0.006842059489055724,-0.16393498747078644,0.7832697713454916,0.2982521133783818,0.059173187542853126,0.7928884723918086,0.3780902425154623,0.3478292260576363,False,2026-08-07T17:08:01.432348+00:00
105168,223,-20.862859,12,0.11,-366.56160206,-0.006445662883925252,8.779223193228244,5.54422273337841,0.0003,5527.520251362468,342.79964863682704,-0.013030946008015382,-0.16807854432483463,0.7804027523944946,0.29825211172616206,0.05917318570121692,0.7928884723918086,0.38561170111398846,0.3478292237110141,False,2026-08-07T17:08:02.338382+00:00
110176,247,24.885607,46,0.1,-372.72808249,-0.008263272784097353,11.71084174066782,5.499322424829006,0.0003,1893.572022507149,998.0206601794915,0.020135246822075015,-0.11666490977859482,0.7994303168646775,0.17288639081934995,0.019458874548064865,0.8028935008317151,0.2046328182259061,0.27975582501892626,False,2026-08-07T17:08:04.983129+00:00
115184,247,24.885607,46,0.1,-372.72808249,-0.006716000031155999,28.384955385327338,5.477393172681332,0.0003,1881.1084926038354,1001.970916303202,0.0032126664714676595,-0.17748934881318001,0.7929283919411328,0.17288639186526175,0.019458872312127267,0.8028935008317151,0.26014818524954725,0.2797558228335399,False,2026-08-07T17:08:07.645361+00:00
120192,268,-7.951022,12,0.08,-363.16333847999994,-0.006716000031155999,28.384955385327338,5.477393172681332,0.0003,4328.79217378581,434.2569300008658,0.2869539353973689,-0.13548348633492976,0.7983005329374919,0.3260599468491593,-0.11758826713940898,0.792885626773081,0.04334559043885169,0.21876244559773497,False,2026-08-07T17:08:08.802303+00:00
125200,271,-415.403306,600,0.07,-365.29972802000003,-0.005666416665917495,17.832321268320083,5.453790703415871,0.0003,1898.4505997428673,987.5421568798943,0.2914652507488813,-0.11507549932758664,0.7977799155348586,0.3260599486857477,-0.11758826550765919,0.792885626773081,0.035029433077091165,0.2187624480541168,False,2026-08-07T17:08:11.440219+00:00
130208,286,-467.64018,600,0.08,-357.88009207000005,-0.005666416665917495,17.832321268320083,5.453790703415871,0.0003,4368.248019946009,428.0416293814541,0.20841276195532624,-0.07106789277899724,0.8529047220268394,0.1813712745363959,0.11826467016741868,0.8028850682544807,0.19768668947906776,0.37886790847494073,False,2026-08-07T17:08:12.586694+00:00
135216,289,-439.382567,600,0.08,-360.47611687000006,-0.00581682343618013,22.41159718632698,5.423071373999119,0.0003,2129.2657320299427,875.7873533343355,0.2682937925844956,-0.19165240587518986,0.7977137274674941,0.18137127351717544,0.11826466794899625,0.8028850682544807,0.3219174734839502,0.37886790620255806,False,2026-08-07T17:08:14.938693+00:00
140224,308,-45.116981,49,0.07,-365.3425314899999,-0.0062386712081206495,23.90083504617214,5.394424150884151,0.0003,2015.6805507428148,922.6541374895138,0.2900064842099182,-0.1550539021314754,0.7995314003514056,0.1836314059063739,0.10188628128824034,0.8029033292335183,0.27811020305668105,0.3626570334761801,False,2026-08-07T17:08:17.423176+00:00
145232,313,-600.011844,600,0.07,-362.2804172600001,-0.0062386712081206495,23.90083504617214,5.394424150884151,0.0003,5368.039572827722,345.5205526778492,0.26562072256048136,-0.046589245231713663,0.7978235355433116,0.18363140635823996,0.10188628369226804,0.8029033292335183,0.16968510531128628,0.36265703590454296,False,2026-08-07T17:08:18.356121+00:00
150240,333,-288.209014,600,0.09,-320.01356995000003,-0.004934353946009651,28.975827747583388,5.379412922263145,0.0003,1984.0017046958287,932.3379085924679,0.28262583631825705,-0.02354116177739817,0.803678260155327,0.054796892577905064,-0.14624531896782506,0.7928790066859316,0.25899606497619554,0.1549445748259574,False,2026-08-07T17:08:20.880333+00:00
155248,342,-8.816919,13,0.09,-311.92584696000006,-0.004934353946009651,28.975827747583388,5.379412922263145,0.0003,4617.174693004582,399.54130451138406,0.12053290117188573,-0.15783141829612415,0.8387040180168598,0.1543177429022068,-0.19002832205252088,0.8023422055410407,0.05916280545045296,0.0702020210571687,False,2026-08-07T17:08:21.964968+00:00
160256,362,-618.582835,600,0.15,-281.43598811,-0.004067012642190093,22.431289142370225,5.372311404347419,0.0003,1900.1317135337024,968.2191960148917,0.1901850280913115,-0.14640818016341453,0.8352489408262722,0.1657186413033177,-0.07904340871275518,0.8028849748069623,0.07863868521000546,0.18104692979626855,False,2026-08-07T17:08:24.600560+00:00
165264,372,-0.567154,16,0.15,-274.9460255,-0.0033127420480013824,29.450863388180732,5.349318177998066,0.0003,2002.834798037162,916.0695638991774,0.08520266201087884,-0.2689916005063347,0.7899979292427525,0.1383040537332065,0.09167671609812783,0.8028788334562039,0.36478392247808983,0.35234532312771627,False,2026-08-07T17:08:27.101019+00:00
170272,392,-357.450931,600,0.17,-237.89995546999998,-0.0033127420480013824,29.450863388180732,5.349318177998066,0.0003,4396.655504371313,416.1636039441386,0.2678678507701197,0.023601852673773016,0.8118201577679008,0.1383040552454075,0.09167671417803003,0.8028788334544529,0.14663188998328933,0.35234532111814704,False,2026-08-07T17:08:28.240075+00:00
175280,402,-19.49292,11,0.15,-230.11955453000002,-0.003555481499643065,29.56588877439499,5.321655549108982,0.0003,2020.138845415638,903.2646464577879,0.14296865916998758,-0.20752703579996662,0.8005174825057617,0.16113672494765613,-0.2216910260219138,0.8179498797687509,0.028889197071635248,0.03832583503148119,True,2026-08-07T17:08:30.719125+00:00
180288,421,-8.72938,13,0.18,-206.74543072,-0.0033208328975888437,27.821719677746295,5.290867698192597,0.0003,2056.670740371427,884.7852815134457,0.1610353542856151,-0.19351560240994092,0.7995713021532969,0.05712378210906082,-0.16051651799534541,0.7928949848548231,0.10922970116719513,0.14311002550245888,False,2026-08-07T17:08:33.154096+00:00
185296,429,-490.563438,600,0.18,-215.09210009000003,-0.0033208328975888437,27.821719677746295,5.290867698192597,0.0003,5173.263553508424,350.7851438903199,0.14190221680287268,-0.16991109468619625,0.8022857675931019,0.057123780016205085,-0.1605165193273335,0.7928949848548231,0.08581275074603949,0.14311002608099468,False,2026-08-07T17:08:34.122163+00:00
